0 0 4.53999348715739e-05
0.2 0 0.000207578726077623
0.4 0 0.000808766842138818
0.6 0 0.00268520047913329
0.8 0 0.00759701488250887
1 0 0.0183156409498878
1.2 0 0.0376282610416787
1.4 0 0.06587476183963
1.6 0 0.0982735966635967
1.8 0 0.124930226257626
2 0 0.135335298466592
2.2 0 0.124930226257626
2.4 0 0.0982735966635967
2.6 0 0.06587476183963
2.8 0 0.0376282610416787
3 0 0.0183156409498878
3.2 0 0.00759701488250886
3.4 0 0.00268520047913329
3.6 0 0.000808766842138818
3.8 0 0.000207578726077623

0 0.2 9.32711754533746e-05
0.2 0.2 0.000426456818388444
0.4 0.2 0.00166155819930995
0.6 0.2 0.00551656749564066
0.8 0.2 0.0156075666194853
1 0.2 0.0376282777808042
1.2 0.2 0.0773047835322175
1.4 0.2 0.135335358671196
1.6 0.2 0.20189663052983
1.8 0.2 0.256660920013801
2 0.2 0.278037455428508
2.2 0.2 0.256660920013801
2.4 0.2 0.20189663052983
2.6 0.2 0.135335358671196
2.8 0.2 0.0773047835322176
3 0.2 0.0376282777808042
3.2 0.2 0.0156075666194853
3.4 0.2 0.00551656749564066
3.6 0.2 0.00166155819930995
3.8 0.2 0.000426456818388445

0 0.4 0.000163287641720606
0.2 0.4 0.000746587869530302
0.4 0.4 0.00290885065646552
0.6 0.4 0.0096577242902445
0.8 0.4 0.0273237978818761
1 0.4 0.0658749362916182
1.2 0.4 0.135335656866551
1.4 0.4 0.236928412785779
1.6 0.4 0.353455657766772
1.8 0.4 0.449330204612302
2 0.4 0.486753599772249
2.2 0.4 0.449330204612301
2.4 0.4 0.353455657766772
2.6 0.4 0.236928412785779
2.8 0.4 0.135335656866551
3 0.4 0.0658749362916182
3.2 0.4 0.027323797881876
3.4 0.4 0.0096577242902445
3.6 0.4 0.00290885065646552
3.8 0.4 0.000746587869530303

0 0.6 0.000243599195203227
0.2 0.6 0.00111379037782455
0.4 0.6 0.00433954260968396
0.6 0.6 0.0144077888553481
0.8 0.6 0.0407627613687355
1 0.6 0.0982749294166391
1.2 0.6 0.201899278767227
1.4 0.6 0.353459515167401
1.6 0.6 0.527299634343039
1.8 0.6 0.670329212123376
2 0.6 0.726158966577997
2.2 0.6 0.670329212123375
2.4 0.6 0.527299634343039
2.6 0.6 0.353459515167401
2.8 0.6 0.201899278767228
3 0.6 0.0982749294166391
3.2 0.6 0.0407627613687354
3.4 0.6 0.0144077888553481
3.6 0.6 0.00433954260968396
3.8 0.6 0.00111379037782455

0 0.8 0.000309692009046583
0.2 0.8 0.00141598160649698
0.4 0.8 0.00551693805069875
0.6 0.8 0.0183168793838141
0.8 0.8 0.0518224268025123
1 0.8 0.124938673564004
1.2 0.8 0.256678160263686
1.4 0.8 0.44935939660023
1.6 0.8 0.670365445965402
1.8 0.8 0.852201503588347
2 0.8 0.923178867890411
2.2 0.8 0.852201503588346
2.4 0.8 0.670365445965402
2.6 0.8 0.44935939660023
2.8 0.8 0.256678160263686
3 0.8 0.124938673564004
3.2 0.8 0.0518224268025122
3.4 0.8 0.0183168793838141
3.6 0.8 0.00551693805069875
3.8 0.8 0.00141598160649698

0 1 0.000335575163077231
0.2 1 0.00153432521548565
0.4 1 0.0059780276273507
0.6 1 0.0198477506901537
0.8 1 0.0561535939491907
1 1 0.135380683166375
1.2 1 0.278130571576659
1.4 1 0.486915543150893
1.6 1 0.726392632937917
1.8 1 0.923426017422055
2 1 1.0003354626279
2.2 1 0.923426017422054
2.4 1 0.726392632937917
2.6 1 0.486915543150893
2.8 1 0.278130571576659
3 1 0.135380683166375
3.2 1 0.0561535939491907
3.4 1 0.0198477506901537
3.6 1 0.0059780276273507
3.8 1 0.00153432521548566

0 1.2 0.000310185571579817
0.2 1.2 0.00141823828554681
0.4 1.2 0.00552573050849701
0.6 1.2 0.0183460713717426
0.8 1.2 0.0519050172714422
1 1.2 0.1251377909013
1.2 1.2 0.257087233534241
1.4 1.2 0.450075549925598
1.6 1.2 0.671433821183484
1.8 1.2 0.853559674676558
2 1.2 0.92465015706596
2.2 1.2 0.853559674676558
2.4 1.2 0.671433821183484
2.6 1.2 0.450075549925598
2.8 1.2 0.257087233534242
3 1.2 0.1251377909013
3.2 1.2 0.0519050172714421
3.4 1.2 0.0183460713717426
3.6 1.2 0.00552573050849701
3.8 1.2 0.00141823828554681

0 1.4 0.000245600596570383
0.2 1.4 0.00112294123558105
0.4 1.4 0.00437519612038053
0.6 1.4 0.0145261626795667
0.8 1.4 0.0410976666062687
1 1.4 0.0990823523554857
1.2 1.4 0.203558075267829
1.4 1.4 0.356363524584593
1.6 1.4 0.531631907313788
1.8 1.4 0.6758366104564
2 1.4 0.732125059968697
2.2 1.4 0.6758366104564
2.4 1.4 0.531631907313788
2.6 1.4 0.356363524584593
2.8 1.4 0.20355807526783
3 1.4 0.0990823523554857
3.2 1.4 0.0410976666062687
3.4 1.4 0.0145261626795667
3.6 1.4 0.00437519612038053
3.8 1.4 0.00112294123558105

0 1.6 0.000169943136705217
0.2 1.6 0.000777018291385082
0.4 1.6 0.00302741346226692
0.6 1.6 0.0100513666681929
0.8 1.6 0.0284374975951374
1 1.6 0.0685599546033568
1.2 1.6 0.140851847657373
1.4 1.6 0.246585456309659
1.6 1.6 0.367862273801893
1.8 1.6 0.467644603005956
2 1.6 0.506593350704342
2.2 1.6 0.467644603005956
2.4 1.6 0.367862273801893
2.6 1.6 0.246585456309659
2.8 1.6 0.140851847657374
3 1.6 0.0685599546033568
3.2 1.6 0.0284374975951373
3.4 1.6 0.0100513666681929
3.6 1.6 0.00302741346226692
3.8 1.6 0.000777018291385084

0 1.8 0.000112102238521971
0.2 1.8 0.000512556679401994
0.4 1.8 0.00199701990107644
0.6 1.8 0.00663033956860558
0.8 1.8 0.0187586695184273
1 1.8 0.0452252708347538
1.2 1.8 0.0929122983632825
1.4 1.8 0.162659005683905
1.6 1.8 0.242658721973022
1.8 1.8 0.308479694126282
2 1.8 0.334172063287328
2.2 1.8 0.308479694126282
2.4 1.8 0.242658721973022
2.6 1.8 0.162659005683905
2.8 1.8 0.0929122983632826
3 1.8 0.0452252708347538
3.2 1.8 0.0187586695184273
3.4 1.8 0.00663033956860558
3.6 1.8 0.00199701990107644
3.8 1.8 0.000512556679401995

0 2 9.07998595249697e-05
0.2 2 0.000415157405435435
0.4 2 0.00161753350224822
0.6 2 0.00537040035390764
0.8 2 0.0151940280551551
1 2 0.0366312777774684
1.2 2 0.0752565136143524
1.4 2 0.131749508852806
1.6 2 0.196547171208723
1.8 2 0.249860424397165
2 2 0.270670566473225
2.2 2 0.249860424397165
2.4 2 0.196547171208723
2.6 2 0.131749508852806
2.8 2 0.0752565136143525
3 2 0.0366312777774684
3.2 2 0.0151940280551551
3.4 2 0.00537040035390764
3.6 2 0.00161753350224822
3.8 2 0.000415157405435436

0 2.2 0.000112102238521972
0.2 2.2 0.000512556679401994
0.4 2.2 0.00199701990107645
0.6 2.2 0.00663033956860558
0.8 2.2 0.0187586695184273
1 2.2 0.0452252708347538
1.2 2.2 0.0929122983632826
1.4 2.2 0.162659005683905
1.6 2.2 0.242658721973022
1.8 2.2 0.308479694126282
2 2.2 0.334172063287328
2.2 2.2 0.308479694126282
2.4 2.2 0.242658721973022
2.6 2.2 0.162659005683905
2.8 2.2 0.0929122983632827
3 2.2 0.0452252708347538
3.2 2.2 0.0187586695184273
3.4 2.2 0.00663033956860558
3.6 2.2 0.00199701990107645
3.8 2.2 0.000512556679401995

0 2.4 0.000169943136705217
0.2 2.4 0.000777018291385082
0.4 2.4 0.00302741346226692
0.6 2.4 0.0100513666681929
0.8 2.4 0.0284374975951374
1 2.4 0.0685599546033568
1.2 2.4 0.140851847657373
1.4 2.4 0.246585456309659
1.6 2.4 0.367862273801893
1.8 2.4 0.467644603005956
2 2.4 0.506593350704342
2.2 2.4 0.467644603005956
2.4 2.4 0.367862273801893
2.6 2.4 0.246585456309659
2.8 2.4 0.140851847657374
3 2.4 0.0685599546033568
3.2 2.4 0.0284374975951373
3.4 2.4 0.0100513666681929
3.6 2.4 0.00302741346226692
3.8 2.4 0.000777018291385084

0 2.6 0.000245600596570383
0.2 2.6 0.00112294123558105
0.4 2.6 0.00437519612038053
0.6 2.6 0.0145261626795667
0.8 2.6 0.0410976666062687
1 2.6 0.0990823523554857
1.2 2.6 0.203558075267829
1.4 2.6 0.356363524584593
1.6 2.6 0.531631907313788
1.8 2.6 0.6758366104564
2 2.6 0.732125059968697
2.2 2.6 0.6758366104564
2.4 2.6 0.531631907313788
2.6 2.6 0.356363524584593
2.8 2.6 0.20355807526783
3 2.6 0.0990823523554857
3.2 2.6 0.0410976666062687
3.4 2.6 0.0145261626795667
3.6 2.6 0.00437519612038053
3.8 2.6 0.00112294123558105

0 2.8 0.000310185571579817
0.2 2.8 0.00141823828554681
0.4 2.8 0.00552573050849701
0.6 2.8 0.0183460713717426
0.8 2.8 0.0519050172714422
1 2.8 0.1251377909013
1.2 2.8 0.257087233534241
1.4 2.8 0.450075549925598
1.6 2.8 0.671433821183484
